courseID,enrollCode,days,time,loction
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||,M,7:00pm - 9:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||,M,7:00pm - 9:50pm,BRDA 2334B
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||,T,1:00pm - 3:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||,T,1:00pm - 3:50pm,BRDA 2334B
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||,T,4:00pm - 6:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||,T,4:00pm - 6:50pm,BRDA 2334B
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||,T,7:00pm - 9:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||,T,7:00pm - 9:50pm,BRDA 2334B
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||BARGEMANN J W||FREUND E G||POPESCU P F||LUBIN P||,W,1:00pm - 3:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||BARGEMANN J W||FREUND E G||POPESCU P F||LUBIN P||WATSON A||POPESCU P F||FYGENSON D K||,W,1:00pm - 3:50pm,BRDA 2334B
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||BARGEMANN J W||FREUND E G||POPESCU P F||LUBIN P||WATSON A||POPESCU P F||FYGENSON D K||BARGEMANN J W||LUBIN P||FREUND E G||,W,4:00pm - 6:50pm,BRDA 3332Y
PHYS 4L,FREUND E GEIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||EIERMAN S C||FREUND E G||POPESCU P F||LUBIN P||BHARATH VISHW||FREUND E G||POPESCU P F||LUBIN P||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||KAPLAN A K||FREUND E G||POPESCU P F||LUBIN P||WOLFSON M A||POPESCU P F||FYGENSON D K||YOO C||FREUND E G||POPESCU P F||LUBIN P||SAJJAD R S||POPESCU P F||FYGENSON D K||BARGEMANN J W||FREUND E G||POPESCU P F||LUBIN P||WATSON A||POPESCU P F||FYGENSON D K||BARGEMANN J W||LUBIN P||FREUND E G||WATSON A||POPESCU P F||FYGENSON D K||,W,4:00pm - 6:50pm,BRDA 2334B
PHYS 6A,DOGIC Z,M W,9:30 am - 10:45am,BRDA 1610
PHYS 6A,GELLER R M,T R,8:00 am - 9:15 am,BRDA 1610
PHYS 6A,DOGIC Z,M W,8:00 am - 9:15 am,BRDA 1640
